object_property (op),super-op,domain,range,functional,inverse functional,transitive,symmetric,asymmetric,reflexive,irreflexive,inverse_prop
has/Medication/Anxiolytics,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with skin-picking symptoms,False,False,False,False,False,False,False,
has/Medication/Beta_blockers,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with skin-picking symptoms,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with skin-picking symptoms,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with skin-picking symptoms,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with skin-picking symptoms,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with skin-picking symptoms,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with skin-picking symptoms,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with skin-picking symptoms,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with skin-picking symptoms,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with skin-picking symptoms,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with skin-picking symptoms,False,False,False,False,False,False,False,
has/Symptoms/Certain_routines_repeatedly,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Symptoms/Certain_thoughts_repeatedly,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Complications/Tics,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Complications/Anxiety_disorder,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Symptoms/Fast_heart_rate,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Complications/Depression,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Complications/Trouble_sleeping,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Medication/Beta_blockers,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with obsessive-compulsive disorder-like sympt,False,False,False,False,False,False,False,
has/Symptoms/Certain_routines_repeatedly,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Symptoms/Certain_thoughts_repeatedly,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Complications/Tics,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Complications/Anxiety_disorder,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Symptoms/Fast_heart_rate,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Complications/Depression,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Complications/Trouble_sleeping,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Medication/Beta_blockers,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with hair-pulling symptoms,False,False,False,False,False,False,False,
has/Symptoms/Certain_routines_repeatedly,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with appearance preoccupations,False,False,False,False,False,False,False,
has/Symptoms/Certain_thoughts_repeatedly,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with appearance preoccupations,False,False,False,False,False,False,False,
has/Complications/Tics,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with appearance preoccupations,False,False,False,False,False,False,False,
has/Complications/Anxiety_disorder,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with appearance preoccupations,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with appearance preoccupations,False,False,False,False,False,False,False,
has/Symptoms/Fast_heart_rate,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with appearance preoccupations,False,False,False,False,False,False,False,
has/Complications/Depression,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with appearance preoccupations,False,False,False,False,False,False,False,
has/Complications/Trouble_sleeping,,Mental disorder,obsessive-compulsive and related disorder due to another medical condition with appearance preoccupations,False,False,False,False,False,False,False,
